dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,7,riemann_lr,clean,all_channels,1,0.0,0,22,0,0.8793103448275862,0.9595719381688466,0.0929654801119878,0.15120032760202584,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,0,22,2,0.896551724137931,0.9833531510107015,0.09212464902828055,0.1989257365319648,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,1,22,2,0.6896551724137931,0.9560047562425683,0.18376255966329041,0.23967058830145682,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,2,22,2,0.5,0.9429250891795482,0.4973103316677243,0.4985200200771161,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,3,22,2,0.8793103448275863,0.9678953626634959,0.11245524990688423,0.188592854336947,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,4,22,2,0.5517241379310345,0.9571938168846612,0.2800917546757974,0.34096848316770473,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,5,22,2,0.5172413793103449,0.8240190249702735,0.3880565455151181,0.41362323022119946,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,6,22,2,0.5,0.9310344827586207,0.34887359291295195,0.39531558783311294,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,7,22,2,0.7586206896551724,0.9607609988109393,0.14565897884144036,0.216466228243692,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,8,22,2,0.7758620689655172,0.9774078478002379,0.14437478525282094,0.22813038302150027,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.1,9,22,2,0.5,0.8489892984542211,0.46654148227217596,0.47718547507017856,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,0,22,4,0.5,0.9369797859690845,0.45108402966380934,0.46930605254485347,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,1,22,4,0.5,0.9369797859690844,0.49920769005777677,0.4995084581592187,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,2,22,4,0.5,0.8775267538644471,0.4861388823931608,0.4906340690005152,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,3,22,4,0.5862068965517242,0.9405469678953626,0.25589867813295875,0.3097215137001892,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,4,22,4,0.8448275862068966,0.9488703923900119,0.12234971622958224,0.16673530208239234,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,5,22,4,0.5,0.9643281807372176,0.49945468607228727,0.499677070448279,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,6,22,4,0.5,0.9227110582639714,0.42552968104931377,0.450414837943936,,,
BNCI2014-001,7,riemann_lr,channel_dropout,all_channels,1,0.2,7,22,4,0.8448275862068966,0.9655172413793103,0.1261076077965977,0.19229096805841797,,,
