dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,6,riemann_lr,clean,all_channels,1,0.0,0,22,0,0.7758620689655172,0.8513674197384067,0.15983628981633038,0.10592489209769096,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.1,0,22,2,0.5,0.6706302021403091,0.4823372270376909,0.48495917599299765,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.1,1,22,2,0.6379310344827587,0.8382877526753865,0.2259858655284199,0.23382363775986464,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.1,2,22,2,0.5,0.7241379310344828,0.35728149595365466,0.3645164348751492,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.1,3,22,2,0.6896551724137931,0.7574316290130797,0.20244871600075237,0.12997056730994788,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.1,4,22,2,0.5,0.7514863258026159,0.4964440352463734,0.49734396317547513,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.1,5,22,2,0.5,0.7942925089179548,0.4418536284690895,0.46058885219249945,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.1,6,22,2,0.5,0.8275862068965517,0.4129305186622696,0.4376138293142288,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.1,7,22,2,0.7241379310344827,0.8156956004756243,0.17831903281446077,0.08641300721682114,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.1,8,22,2,0.6896551724137931,0.7883472057074911,0.18731784490146078,0.10242246557263486,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.1,9,22,2,0.6551724137931034,0.859690844233056,0.19587545181151692,0.2219156753342209,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.2,0,22,4,0.6724137931034483,0.8014268727705113,0.19141233953794895,0.11666156902957599,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.2,1,22,4,0.5,0.7241379310344828,0.4498141797885324,0.46074878567266453,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.2,2,22,4,0.6206896551724138,0.6860879904875148,0.2202041522081121,0.11791034557821263,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.2,3,22,4,0.5,0.8002378121284186,0.49168251898986015,0.49412160481597034,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.2,4,22,4,0.5,0.7288941736028537,0.49816357080004353,0.4985824340631776,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.2,5,22,4,0.5689655172413793,0.7645659928656361,0.32569916604181137,0.36425743111481207,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.2,6,22,4,0.5,0.7693222354340071,0.4103648499943618,0.43036394330654154,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.2,7,22,4,0.5,0.7645659928656361,0.45166622786578003,0.46284471542530664,,,
BNCI2014-001,6,riemann_lr,channel_dropout,all_channels,1,0.2,8,22,4,0.5,0.7300832342449465,0.4919569984181483,0.4937469186706581,,,
