dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,1,0.5,3,22,11,0.5,0.89179548156956,0.48340429327484885,0.4887569139280151,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,1,0.5,4,22,11,0.5,0.8751486325802615,0.49995251402592183,0.4999692361725027,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,1,0.5,5,22,11,0.5,0.9084423305588585,0.4745979131950401,0.4828599379255567,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,1,0.5,6,22,11,0.5,0.8489892984542211,0.499987250375855,0.49999166002655515,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,1,0.5,7,22,11,0.5,0.8049940546967895,0.49437164454955473,0.4955120615979767,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,1,0.5,8,22,11,0.5,0.8870392390011891,0.49962597463511665,0.499758564665947,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,1,0.5,9,22,11,0.5,0.9405469678953626,0.4644714820396207,0.4767217363838672,,,
BNCI2014-001,3,riemann_lr,clean,all_channels,2,0.0,0,22,0,0.9655172413793104,0.9952437574316291,0.034533273029060334,0.09158393026517977,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.1,0,22,2,0.9482758620689655,0.9821640903686089,0.06247255431525275,0.12355105266898338,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.1,1,22,2,0.5172413793103449,0.9940546967895363,0.30154390173092227,0.3747412624956185,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.1,2,22,2,0.9137931034482758,0.985731272294887,0.06764865592845093,0.125412503516164,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.1,3,22,2,0.7241379310344828,0.9892984542211654,0.1613797744832366,0.23672141982327313,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.1,4,22,2,0.8448275862068966,0.9845422116527942,0.13126791351515404,0.20195636231996925,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.1,5,22,2,0.5,0.9916765755053507,0.4276545528782877,0.4593890985796243,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.1,6,22,2,0.9482758620689655,0.9821640903686089,0.06247255431525275,0.12355105266898338,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.1,7,22,2,0.8103448275862069,0.9952437574316291,0.09492485800700166,0.16407863807087977,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.1,8,22,2,0.9655172413793103,0.9952437574316291,0.04050263260155719,0.09808395676525383,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.1,9,22,2,0.9137931034482758,0.985731272294887,0.06764865592845093,0.125412503516164,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.2,0,22,4,0.5,0.9690844233055886,0.491230653559244,0.49535020838514143,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.2,1,22,4,0.6551724137931034,0.9928656361474436,0.21624729529822145,0.32210135555019104,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.2,2,22,4,0.5,0.9881093935790726,0.457246361509845,0.47669966903848426,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.2,3,22,4,0.7758620689655172,0.9881093935790725,0.139505066670858,0.23509387464252718,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.2,4,22,4,0.6551724137931034,0.9845422116527942,0.25348933511122895,0.32803277557713373,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.2,5,22,4,0.5,0.9821640903686087,0.42896090549689836,0.4591884571919033,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.2,6,22,4,0.5,0.9892984542211654,0.46115848736195975,0.47831192439889564,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.2,7,22,4,0.5862068965517242,0.9774078478002378,0.29020068386038744,0.3584606068048636,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.2,8,22,4,0.5,0.9702734839476813,0.48642181954342506,0.4925467913452611,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.2,9,22,4,0.5862068965517242,0.9881093935790726,0.23846045153825413,0.3430602543591524,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.3,0,22,7,0.5,0.9036860879904874,0.4135498166699849,0.42925191599938084,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.3,1,22,7,0.5862068965517242,0.9678953626634959,0.20654677024847007,0.2744303407854679,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.3,2,22,7,0.5,0.8906064209274673,0.4647430888676721,0.4749835711730732,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.3,3,22,7,0.7241379310344828,0.9928656361474435,0.1732729516731463,0.26324889014790714,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.3,4,22,7,0.5,0.9928656361474435,0.2965082977195296,0.393401619970521,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.3,5,22,7,0.5,0.9797859690844234,0.4806332117557343,0.4885875425330044,,,
BNCI2014-001,3,riemann_lr,channel_dropout,all_channels,2,0.3,6,22,7,0.8620689655172413,0.9560047562425684,0.11356640415469721,0.16445584932664997,,,
