dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.1,3,22,2,0.5443349753694582,0.5270935960591133,0.3009903980998111,0.2046392053249574,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.1,4,22,2,0.4482758620689655,0.5886699507389163,0.39202635097394745,0.3993968382105307,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.1,5,22,2,0.5,0.5578817733990148,0.5077576427961505,0.5080866135530779,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.1,6,22,2,0.5,0.5578817733990148,0.4586617795212658,0.4717169776589393,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.1,7,22,2,0.5,0.5295566502463054,0.5021716032791805,0.5043289955969074,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.1,8,22,2,0.5,0.4926108374384236,0.42896116822766633,0.43082301916925464,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.1,9,22,2,0.5,0.5591133004926109,0.48661467178976675,0.49323331012480076,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.2,0,22,4,0.5,0.5184729064039408,0.48575398619049986,0.48879588854792855,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.2,1,22,4,0.5,0.4938423645320197,0.508723818099675,0.5087336314680346,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.2,2,22,4,0.5,0.4741379310344828,0.5087718599952681,0.5087718754266431,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.2,3,22,4,0.5,0.4396551724137931,0.5087334248022084,0.5087393791705712,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.2,4,22,4,0.5455665024630543,0.46674876847290636,0.32633363441825164,0.28103767953914877,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.2,5,22,4,0.5,0.3620689655172414,0.4891971293939394,0.48864700871401334,,,
BNCI2014-001,2,csp_lda,channel_dropout,all_channels,4,0.2,6,22,4,0.5,0.47783251231527096,0.4788163655247756,0.47741317231902314,,,
