dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,4,riemann_lr,clean,all_channels,1,0.0,0,22,0,0.7758620689655172,0.8715814506539834,0.15512200279851335,0.1360337806815891,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,0,22,2,0.5,0.7931034482758621,0.49384175843900413,0.49572016949841424,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,1,22,2,0.6551724137931034,0.8014268727705113,0.20722984051962492,0.1490011376688998,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,2,22,2,0.5,0.8097502972651605,0.4257606789883604,0.446021531220273,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,3,22,2,0.5,0.7931034482758621,0.4260119856723554,0.44378207126086006,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,4,22,2,0.5,0.7966706302021402,0.49934264721656224,0.4995704935297107,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,5,22,2,0.7068965517241379,0.8347205707491082,0.20339253417124442,0.19819078379038085,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,6,22,2,0.603448275862069,0.8109393579072531,0.23852393051795456,0.22506954699723258,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,7,22,2,0.7586206896551724,0.8561236623067775,0.18174250303198028,0.1630246640843856,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,8,22,2,0.5,0.8382877526753865,0.4461790463516491,0.46356714378693403,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.1,9,22,2,0.6551724137931034,0.8370986920332937,0.22096134084228367,0.21109891686257112,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,0,22,4,0.5,0.7966706302021404,0.4999816552198427,0.49998801214038224,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,1,22,4,0.5,0.8145065398335315,0.4968518397072711,0.49784123082442466,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,2,22,4,0.5344827586206896,0.7324613555291319,0.3020965830706255,0.318859754201523,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,3,22,4,0.5,0.7407847800237812,0.49933914425485476,0.4994984474585038,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,4,22,4,0.5344827586206897,0.7431629013079667,0.2538116838923749,0.20714515995867647,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,5,22,4,0.5,0.8038049940546967,0.4372032244213029,0.4536687285049438,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,6,22,4,0.5,0.7776456599286563,0.47078181324788787,0.47680037383158114,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,7,22,4,0.5862068965517241,0.8049940546967895,0.24549812792865952,0.23358660211592402,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,8,22,4,0.5,0.7336504161712247,0.4944382592213932,0.49580474125764296,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.2,9,22,4,0.5,0.835909631391201,0.49888365521844785,0.499264257771705,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,0,22,7,0.5,0.7288941736028537,0.4536181152030386,0.46183509737221634,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,1,22,7,0.5,0.6658739595719382,0.49962543341662,0.49968159879170826,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,2,22,7,0.5,0.6920332936979786,0.4999986892986378,0.49999894778090814,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,3,22,7,0.5,0.7514863258026159,0.488624350209663,0.49087751852016837,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,4,22,7,0.5,0.7205707491082044,0.4995877235709405,0.49964678528923767,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,5,22,7,0.46551724137931033,0.7407847800237812,0.2634060071896004,0.24164863351633206,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,6,22,7,0.5,0.7146254458977407,0.4939894614856468,0.4951723448701685,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,7,22,7,0.5172413793103449,0.7681331747919143,0.31755691008053605,0.31281045928327844,,,
BNCI2014-001,4,riemann_lr,channel_dropout,all_channels,1,0.3,8,22,7,0.603448275862069,0.7859690844233056,0.21855362217121896,0.14611282900720524,,,
