dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,4,csp_lda,clean,all_channels,1,0.0,0,22,0,0.7241379310344828,0.8038049940546967,0.18879464063223117,0.17054895352657232,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.1,0,22,2,0.5,0.4922711058263972,0.4927407111130654,0.49257478692875256,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.1,1,22,2,0.5,0.6349583828775268,0.4993515915558775,0.4994309089079241,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.1,2,22,2,0.5,0.6444708680142687,0.49416368058004045,0.496571878238916,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.1,3,22,2,0.5,0.6741973840665874,0.46570651228059046,0.47340306124640263,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.1,4,22,2,0.5517241379310345,0.7621878715814507,0.3025226981285075,0.3028840089120133,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.1,5,22,2,0.603448275862069,0.7431629013079667,0.34245285615439924,0.3634251700722736,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.1,6,22,2,0.5,0.6504161712247324,0.49929454170513277,0.4993914854239043,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.1,7,22,2,0.5689655172413793,0.6468489892984542,0.2904153870494757,0.25981086962664474,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.1,8,22,2,0.5,0.6718192627824019,0.49999181000965426,0.49999406539548097,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.1,9,22,2,0.5,0.7966706302021402,0.4601830533937806,0.47415230201955383,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.2,0,22,4,0.5,0.5826397146254458,0.49815091998784633,0.4985165093479944,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.2,1,22,4,0.5,0.6218787158145065,0.49999999963969183,0.49999999964816066,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.2,2,22,4,0.5,0.6504161712247325,0.4999999850853516,0.49999997474885116,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.2,3,22,4,0.5,0.6409036860879905,0.4718710614439201,0.47945842825713625,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.2,4,22,4,0.5,0.5850178359096314,0.49932105066953225,0.499285886264036,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.2,5,22,4,0.5,0.6290130796670631,0.49999999558943375,0.49999999491323666,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.2,6,22,4,0.5,0.6652794292508919,0.4999999999985146,0.49999999999886535,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.2,7,22,4,0.5,0.6183115338882283,0.4999272904023758,0.49993310774221955,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.2,8,22,4,0.5,0.657550535077289,0.4687319896547972,0.4746176864627285,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.2,9,22,4,0.5,0.5552913198573127,0.49999814492651756,0.4999983967316437,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.3,0,22,7,0.5,0.6212841854934602,0.49999999999969413,0.4999999999997309,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.3,1,22,7,0.5,0.5517241379310345,0.4999530053006623,0.49995841238659167,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.3,2,22,7,0.5,0.5219976218787159,0.49999999999927575,0.4999999999993334,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.3,3,22,7,0.5,0.6801426872770512,0.4955547005238332,0.4967989340326442,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.3,4,22,7,0.5,0.5612366230677764,0.4999999999971584,0.4999999999908298,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.3,5,22,7,0.5,0.5683709869203329,0.4999999999635303,0.49999999997377753,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.3,6,22,7,0.5,0.5677764565992867,0.4999999999999866,0.49999999999998834,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.3,7,22,7,0.5,0.6004756242568371,0.49996636520106524,0.4999719979498728,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.3,8,22,7,0.5,0.6468489892984542,0.49777512434203447,0.49818859303212104,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.3,9,22,7,0.5,0.5659928656361474,0.4941268499503469,0.49453395418454094,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.5,0,22,11,0.5,0.49702734839476814,0.49964287026719945,0.4996660588222033,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.5,1,22,11,0.5689655172413792,0.6848989298454221,0.28765089073267264,0.25736377216219886,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.5,2,22,11,0.5,0.5683709869203329,0.49999896525401877,0.49999897019522355,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.5,3,22,11,0.5,0.5772889417360285,0.4999999999999759,0.49999999999997,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.5,4,22,11,0.5,0.6325802615933414,0.49999995810620207,0.49999996738066677,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.5,5,22,11,0.5,0.5612366230677764,0.499999984921155,0.49999997611028857,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.5,6,22,11,0.5,0.5410225921521997,0.4999513458507478,0.4999484545891769,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.5,7,22,11,0.5,0.5683709869203329,0.4999999994848128,0.49999999946241946,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.5,8,22,11,0.5,0.48275862068965514,0.5,0.5,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,1,0.5,9,22,11,0.5,0.6420927467300832,0.49999999998983397,0.49999999998874056,,,
BNCI2014-001,4,csp_lda,clean,all_channels,2,0.0,0,22,0,0.7241379310344828,0.780023781212842,0.2003753859988205,0.1760671753674379,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.1,0,22,2,0.5,0.72294887039239,0.49911324696952264,0.4993205139579646,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.1,1,22,2,0.5,0.7372175980975029,0.49656163415871624,0.49789386668901403,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.1,2,22,2,0.5,0.718192627824019,0.49983897026137575,0.49989185733311514,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.1,3,22,2,0.5,0.72294887039239,0.49717390914390475,0.49791557968562694,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.1,4,22,2,0.5,0.5659928656361474,0.49999999118261307,0.499999991739594,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.1,5,22,2,0.5,0.573127229488704,0.499999993334831,0.49999999537239215,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.1,6,22,2,0.5,0.72294887039239,0.49911324696952264,0.4993205139579646,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.1,7,22,2,0.5,0.7681331747919143,0.4963855503624935,0.49735805868558847,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.1,8,22,2,0.5,0.7265160523186682,0.48156739029041895,0.48674247149166766,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.1,9,22,2,0.5,0.718192627824019,0.49983897026137575,0.49989185733311514,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.2,0,22,4,0.5,0.4447086801426873,0.49999998956833347,0.49999998960264136,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.2,1,22,4,0.5,0.7491082045184305,0.49945083330760337,0.49960152448062767,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.2,2,22,4,0.5172413793103449,0.7574316290130796,0.32096519507393456,0.358291367028317,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.2,3,22,4,0.5,0.7574316290130796,0.44958705383170566,0.4644584695279046,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.2,4,22,4,0.5,0.6646848989298454,0.49979871123331554,0.49987204354692116,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.2,5,22,4,0.5,0.619500594530321,0.499999998676659,0.49999999903695747,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.2,6,22,4,0.5,0.5957193816884662,0.49999999613271673,0.4999999973061623,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.2,7,22,4,0.5,0.4994054696789536,0.4697357652381595,0.4675343973733395,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.2,8,22,4,0.5,0.5374554102259215,0.42094862429502394,0.41975308267678274,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.2,9,22,4,0.5,0.48870392390011896,0.49999999955594915,0.4999999995313429,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.3,0,22,7,0.5,0.502972651605232,0.49999999999540573,0.4999999999956022,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.3,1,22,7,0.5,0.5005945303210464,0.4999999999997736,0.49999999999971534,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.3,2,22,7,0.5,0.6611177170035671,0.4999969416951018,0.4999967094249308,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.3,3,22,7,0.5,0.5677764565992864,0.49999999999959494,0.49999999999947453,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.3,4,22,7,0.5,0.5885850178359097,0.4999273886432125,0.49991940986873473,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.3,5,22,7,0.5,0.6611177170035671,0.4998171894298984,0.49983144977851746,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.3,6,22,7,0.5,0.4482758620689655,0.4999996924387668,0.4999996768484454,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.3,7,22,7,0.5,0.6551724137931034,0.49607546118945595,0.49601952586819786,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.3,8,22,7,0.5,0.6046373365041617,0.49999999999956585,0.49999999999959066,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.3,9,22,7,0.6724137931034482,0.7360285374554102,0.208778675960636,0.1352951330202398,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.5,0,22,11,0.5,0.5374554102259215,0.49999999999932265,0.4999999999992838,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.5,1,22,11,0.5,0.539833531510107,0.4999999999861955,0.49999999998566746,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.5,2,22,11,0.5,0.6634958382877527,0.4999999999298152,0.4999999999343787,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.5,3,22,11,0.5,0.5404280618311534,0.4999999999999934,0.49999999999999434,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.5,4,22,11,0.5,0.6230677764565993,0.49999877079007987,0.49999891609585934,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.5,5,22,11,0.5,0.6064209274673009,0.499999883378706,0.4999998742833518,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.5,6,22,11,0.5,0.4839476813317479,0.49999993834690004,0.49999992774320123,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.5,7,22,11,0.4827586206896552,0.5517241379310345,0.44802257739998275,0.4578860988149886,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.5,8,22,11,0.5,0.5576694411414982,0.4999392196488546,0.49994254069660904,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,2,0.5,9,22,11,0.5,0.4619500594530321,0.4999999999999769,0.4999999999999767,,,
BNCI2014-001,4,csp_lda,clean,all_channels,3,0.0,0,22,0,0.8275862068965517,0.9084423305588585,0.11539734653485448,0.11493216022803834,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,3,0.1,0,22,2,0.5,0.727705112960761,0.49999999388564675,0.4999999960234206,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,3,0.1,1,22,2,0.5,0.6908442330558859,0.4999999875902189,0.49999999314325094,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,3,0.1,2,22,2,0.5,0.7847800237812128,0.4999999991950318,0.49999999954203733,,,
BNCI2014-001,4,csp_lda,channel_dropout,all_channels,3,0.1,3,22,2,0.5,0.7824019024970273,0.4999999943464194,0.4999999967151808,,,
