dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,5,riemann_lr,clean,all_channels,1,0.0,0,22,0,0.6551724137931034,0.6991676575505351,0.2195126599322577,0.066140644856717,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.1,0,22,2,0.6551724137931034,0.7455410225921522,0.2290748219352517,0.16248663559106175,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.1,1,22,2,0.6551724137931034,0.746730083234245,0.21401104951509678,0.0920283548693764,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.1,2,22,2,0.5,0.6801426872770511,0.3592365034971879,0.35902354099072686,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.1,3,22,2,0.603448275862069,0.6967895362663497,0.22716608054774054,0.14346972541525904,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.1,4,22,2,0.5,0.6135552913198573,0.48534028848754995,0.4872667412154904,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.1,5,22,2,0.5344827586206896,0.643281807372176,0.2839996381205647,0.22272703366218044,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.1,6,22,2,0.6551724137931034,0.7395957193816884,0.20872643802895585,0.10028633758434786,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.1,7,22,2,0.5,0.6171224732461356,0.45083924072954773,0.45998123794318796,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.1,8,22,2,0.5689655172413793,0.6183115338882283,0.26523062209528503,0.1511800635484149,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.1,9,22,2,0.5,0.6385255648038051,0.47189085836892625,0.4757350762333544,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.2,0,22,4,0.5344827586206896,0.5980975029726516,0.262131840152542,0.1750878940628241,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.2,1,22,4,0.5,0.5243757431629013,0.3960458195682548,0.3838444729026981,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.2,2,22,4,0.5,0.6599286563614745,0.49631489435116016,0.49715905474890176,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.2,3,22,4,0.5,0.5897740784780023,0.49010432713797175,0.4914790745681733,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.2,4,22,4,0.5,0.6373365041617122,0.4470698595761405,0.4567662461534771,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.2,5,22,4,0.5,0.5790725326991677,0.3936564176256365,0.3988868059296523,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.2,6,22,4,0.5,0.6064209274673009,0.4932114239375167,0.49418511659025766,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.2,7,22,4,0.5862068965517241,0.6860879904875149,0.2379630272704327,0.1394297065268194,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.2,8,22,4,0.5,0.7253269916765755,0.29020977555103217,0.2642569711012224,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.2,9,22,4,0.5,0.6361474435196195,0.30417654429636265,0.27024407318392485,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.3,0,22,7,0.5,0.6765755053507728,0.47629952494766853,0.4790675859524613,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.3,1,22,7,0.5517241379310345,0.6218787158145066,0.23902471554632895,0.09708699186864188,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.3,2,22,7,0.603448275862069,0.5980975029726516,0.25878017360516803,0.18213180309314944,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.3,3,22,7,0.5,0.549346016646849,0.4646403565727291,0.46657015178238476,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.3,4,22,7,0.5172413793103449,0.6872770511296076,0.3631787284325719,0.369314629887717,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.3,5,22,7,0.5,0.5921521997621878,0.3347813648634989,0.29830173817981376,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.3,6,22,7,0.5,0.6254458977407849,0.35784048265656454,0.34394230798156605,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.3,7,22,7,0.5,0.5814506539833532,0.46895734177032594,0.4702112235680068,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.3,8,22,7,0.5,0.5362663495838287,0.2820054432538951,0.17570332433763555,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.3,9,22,7,0.5,0.5148632580261594,0.4743596960575976,0.4775949201087993,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.5,0,22,11,0.5,0.5778834720570749,0.4009044694514559,0.3970251596768206,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.5,1,22,11,0.5,0.5184304399524375,0.4447017158087765,0.44185037390453574,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.5,2,22,11,0.5,0.6076099881093937,0.34344283790207325,0.33295353625149193,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.5,3,22,11,0.5344827586206896,0.5945303210463734,0.279839126558651,0.2085990949666221,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.5,4,22,11,0.5,0.6087990487514863,0.49513711991112314,0.4955848036755605,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.5,5,22,11,0.5,0.6064209274673009,0.4989420643169295,0.498993415196122,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.5,6,22,11,0.5,0.5552913198573127,0.4701883040724405,0.47016756820448524,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.5,7,22,11,0.5172413793103449,0.5219976218787158,0.27473338263612035,0.1375075864662522,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.5,8,22,11,0.5,0.5422116527942925,0.4933431784418686,0.4936284125294604,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,1,0.5,9,22,11,0.5689655172413793,0.633769322235434,0.23760286347689794,0.08292097351108726,,,
BNCI2014-001,5,riemann_lr,clean,all_channels,2,0.0,0,22,0,0.7068965517241379,0.7277051129607609,0.21394129709443857,0.13815073750220908,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.1,0,22,2,0.6206896551724138,0.746730083234245,0.23922145989499177,0.19557252182292684,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.1,1,22,2,0.5,0.577883472057075,0.47116252283526033,0.4743726767622497,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.1,2,22,2,0.5,0.703923900118906,0.37259997830127284,0.3806270078336742,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.1,3,22,2,0.5,0.7122473246135552,0.4322786238642729,0.4428753173570895,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.1,4,22,2,0.5517241379310345,0.727705112960761,0.24175469493384533,0.1570151695579018,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.1,5,22,2,0.5,0.5374554102259215,0.4752697280448761,0.47843995654606625,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.1,6,22,2,0.6206896551724138,0.746730083234245,0.23922145989499177,0.19557252182292684,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.1,7,22,2,0.5,0.6884661117717004,0.4237285855780338,0.4345108867339719,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.1,8,22,2,0.5344827586206896,0.6872770511296076,0.24075608777775181,0.15110264194159292,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.1,9,22,2,0.5,0.703923900118906,0.37259997830127284,0.3806270078336742,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.2,0,22,4,0.5,0.5957193816884662,0.34064160822247846,0.3227222950234858,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.2,1,22,4,0.5,0.5267538644470868,0.4941828830837311,0.4946984251849235,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.2,2,22,4,0.5,0.7003567181926278,0.3168598964880817,0.30275969576684253,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.2,3,22,4,0.5,0.5969084423305588,0.3572951051993178,0.3343359394147944,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.2,4,22,4,0.5517241379310345,0.6480380499405469,0.3287035298768525,0.3100767690386602,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.2,5,22,4,0.5,0.5148632580261594,0.49621378107745234,0.4967776214322613,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.2,6,22,4,0.5862068965517241,0.5326991676575505,0.2683379152891505,0.13981316029516,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.2,7,22,4,0.5,0.5719381688466112,0.47908614507193475,0.47986016310111446,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.2,8,22,4,0.5,0.6302021403091558,0.29525077377193376,0.24253287658944142,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.2,9,22,4,0.5517241379310345,0.6694411414982165,0.24603348303187345,0.1392217307965457,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.3,0,22,7,0.5,0.5743162901307967,0.40817432515505736,0.40149395085510475,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.3,1,22,7,0.6551724137931034,0.7776456599286563,0.20490738327974709,0.10631901749788433,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.3,2,22,7,0.5,0.49583828775267536,0.4304797598628339,0.4256754382485959,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.3,3,22,7,0.5,0.5992865636147444,0.48753662101696943,0.48854844768771866,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.3,4,22,7,0.5,0.544589774078478,0.44505974982216645,0.44268951504500687,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.3,5,22,7,0.4827586206896552,0.3888228299643282,0.3287312744953409,0.23470785500914781,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.3,6,22,7,0.5,0.6801426872770511,0.367298994890101,0.366315273083655,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.3,7,22,7,0.5,0.7443519619500595,0.44562854602126467,0.4565481742254422,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.3,8,22,7,0.5,0.6468489892984542,0.3252777782408049,0.31243211428495793,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.3,9,22,7,0.5,0.6064209274673008,0.4976359768522054,0.49804610709179864,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.5,0,22,11,0.5344827586206896,0.5267538644470868,0.310984469959891,0.2477234027824038,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.5,1,22,11,0.5,0.44470868014268733,0.47210584467070005,0.4698403599752704,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.5,2,22,11,0.5,0.5683709869203329,0.4974352364033884,0.49744398080136515,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.5,3,22,11,0.5,0.544589774078478,0.45735924202430217,0.4598685791993365,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.5,4,22,11,0.5,0.5755053507728893,0.49977305432239655,0.49978354389964974,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.5,5,22,11,0.5,0.4435196195005946,0.3393369830249948,0.28700656274912856,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.5,6,22,11,0.5,0.5077288941736029,0.49180212950281377,0.4916034024425735,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.5,7,22,11,0.5,0.46373365041617126,0.43022907874300287,0.42095518483651456,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.5,8,22,11,0.5,0.6837098692033294,0.3120461749486293,0.29837069286761003,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,2,0.5,9,22,11,0.4482758620689655,0.48275862068965514,0.2629644884393769,0.1675787016758882,,,
BNCI2014-001,5,riemann_lr,clean,all_channels,3,0.0,0,22,0,0.7586206896551724,0.8299643281807373,0.18700656948001615,0.1229993959317628,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.1,0,22,2,0.7241379310344828,0.7609988109393578,0.2102013938686377,0.14881920351307443,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.1,1,22,2,0.5,0.7384066587395958,0.33397790285587686,0.3339891445196609,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.1,2,22,2,0.5,0.7705112960760999,0.3681393961316297,0.3785016239372484,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.1,3,22,2,0.6896551724137931,0.7384066587395957,0.21593597401074788,0.11556446381370736,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.1,4,22,2,0.5689655172413793,0.7253269916765755,0.2456124853159488,0.18219322146257877,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.1,5,22,2,0.5172413793103449,0.7895362663495838,0.2492551518907287,0.21962764755318134,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.1,6,22,2,0.5172413793103449,0.8252080856123662,0.3424718326541588,0.3552611302364219,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.1,7,22,2,0.6379310344827587,0.775267538644471,0.20839501550727468,0.17192036867412377,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.1,8,22,2,0.5,0.7419738406658739,0.3374597169876367,0.34130501149633724,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.1,9,22,2,0.5172413793103449,0.7740784780023782,0.28996135842844434,0.28084963378280364,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.2,0,22,4,0.5344827586206896,0.7574316290130797,0.2897312881906152,0.2716719179787425,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.2,1,22,4,0.6206896551724138,0.7205707491082046,0.232444001081687,0.16311277718348557,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.2,2,22,4,0.5,0.7051129607609988,0.49404237122966493,0.4949856247183748,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.2,3,22,4,0.5,0.7193816884661118,0.31638523655078526,0.30169750120917355,,,
BNCI2014-001,5,riemann_lr,channel_dropout,all_channels,3,0.2,4,22,4,0.5,0.6599286563614744,0.48295446938300907,0.48515640478028776,,,
