condition,stressor,montage,dropout_fraction,metric,metric_role,n_subjects,clean_mean,condition_mean,mean_delta_condition_minus_clean,delta_ci_low,delta_ci_high,median_delta_condition_minus_clean,median_delta_ci_low,median_delta_ci_high,delta_sd,cohens_dz,t_statistic,t_p_value,wilcoxon_statistic,wilcoxon_p_value,sign_test_p_value,shapiro_p_value_delta,n_worse_than_clean,pct_worse_than_clean,n_better_than_clean,pct_better_than_clean,t_p_value_bh_fdr,wilcoxon_p_value_bh_fdr,sign_test_p_value_bh_fdr
channel_dropout_0.3,channel_dropout,all_channels,0.3,brier_score,calibration,9,0.14136796024903958,0.4471145509357505,0.3057465906867109,0.2362508588220557,0.3752423225513661,0.33074346717287006,0.21467562965145492,0.35420608244926377,0.09041059051505423,3.3817563732846225,10.145269119853868,7.6209064874933904e-06,0.0,0.00390625,0.00390625,0.4140734723011864,9,1.0,0,0.0,3.546686404389154e-05,0.006076388888888888,0.006076388888888888
channel_dropout_0.3,channel_dropout,all_channels,0.3,ece,calibration,9,0.12126379577533984,0.4432916949986345,0.32202789922329467,0.2734438394816457,0.37061195896494364,0.3266335873759988,0.29424676951030326,0.35407634815569355,0.06320551511588791,5.094933545480224,15.284800636440671,3.33030345101169e-07,0.0,0.00390625,0.00390625,0.687684974562588,9,1.0,0,0.0,2.7395436993317112e-06,0.006076388888888888,0.006076388888888888
channel_dropout_0.5,channel_dropout,all_channels,0.5,roc_auc,primary,9,0.8414491440650775,0.6215086914670743,-0.21994045259800316,-0.28223229563848334,-0.157648609557523,-0.24951843043995248,-0.25771360625106166,-0.20418209614404625,0.08103867910232311,-2.714018232211021,-8.142054696633062,3.8463245970484954e-05,0.0,0.00390625,0.00390625,0.1061071969145882,9,1.0,0,0.0,0.00011082740232821466,0.006076388888888888,0.006076388888888888
channel_dropout_0.5,channel_dropout,all_channels,0.5,balanced_accuracy,secondary,9,0.7875615763546798,0.5114299397920087,-0.2761316365626711,-0.38539292477402554,-0.16687034835131664,-0.3153201970443351,-0.3364532019704435,-0.20564039408866985,0.1421436586474475,-1.9426236751619568,-5.827871025485869,0.00039251261224987414,0.0,0.00390625,0.00390625,0.43521374556484904,9,1.0,0,0.0,0.0006970112312972305,0.006076388888888888,0.006076388888888888
channel_dropout_0.5,channel_dropout,all_channels,0.5,brier_score,calibration,9,0.14136796024903958,0.4525250930532544,0.3111571328042148,0.2449426359033019,0.3773716297051277,0.3372459587583548,0.2414995683443304,0.34940431700068153,0.08614186231073326,3.6121477346496222,10.836443203948866,4.6454218658855836e-06,0.0,0.00390625,0.00390625,0.49059532890315866,9,1.0,0,0.0,2.601436244895927e-05,0.006076388888888888,0.006076388888888888
channel_dropout_0.5,channel_dropout,all_channels,0.5,ece,calibration,9,0.12126379577533984,0.449658670403751,0.32839487462841116,0.2864909315887971,0.3702988176680252,0.33604912243788043,0.2854458234862045,0.3367176481104319,0.05451500593589008,6.023935409905397,18.07180622971619,9.023221827736552e-08,0.0,0.00390625,0.00390625,0.3157755538156285,9,1.0,0,0.0,2.526502111766235e-06,0.006076388888888888,0.006076388888888888
cross_session_0,cross_session,all_channels,0.0,roc_auc,primary,9,0.8414491440650775,0.8529878257887517,0.011538681723674164,-0.009758029058893398,0.03283539250624173,0.003895418761153957,-0.004742237814225558,0.03493526880739517,0.027705992097904922,0.4164688159478216,1.2494064478434648,0.246831627608533,13.0,0.30078125,0.5078125,0.5006814540709719,3,0.3333333333333333,6,0.6666666666666666,0.26581867588611247,0.3239182692307692,0.546875
cross_session_0,cross_session,all_channels,0.0,balanced_accuracy,secondary,9,0.7875615763546798,0.7569444444444444,-0.030617131910235407,-0.07481618844748142,0.013581924627010612,-0.027866721401204164,-0.0699644225506294,-0.017528735632184045,0.05750083774242597,-0.532464101608125,-1.5973923048243748,0.14884533194257726,9.0,0.12890625,0.1796875,0.5218267377341854,7,0.7777777777777778,2,0.2222222222222222,0.17365288726634015,0.144375,0.20124999999999998
cross_session_0,cross_session,all_channels,0.0,brier_score,calibration,9,0.14136796024903958,0.1667666862792774,0.02539872603023781,-0.0005600569119396555,0.05135750897241527,0.0198124664192586,0.014825265031012003,0.045480602153708805,0.03377112279967247,0.7520841454073343,2.256252436222003,0.0540374771726442,6.0,0.0546875,0.0390625,0.5042006689977736,8,0.8888888888888888,1,0.1111111111111111,0.0687749709470017,0.06960227272727273,0.0546875
cross_session_0,cross_session,all_channels,0.0,ece,calibration,9,0.12126379577533984,0.16046156853269158,0.039197772757351736,0.011472238019785207,0.06692330749491826,0.04767771765265108,0.019102976092310014,0.06999918485781828,0.03606958155143786,1.0867265732332616,3.260179719699785,0.011524190521483325,4.0,0.02734375,0.1796875,0.17194995277045455,7,0.7777777777777778,2,0.2222222222222222,0.016983017610607005,0.036458333333333336,0.20124999999999998
reduced_montage_motor_core,reduced_montage,motor_core,0.0,roc_auc,primary,9,0.8414491440650775,0.7604892135213182,-0.08095993054375933,-0.1302928202612561,-0.03162704082626257,-0.07700016986580616,-0.09141328350603017,-0.03039748598607117,0.06417970674601023,-1.2614568474760481,-3.784370542428145,0.005354649401778062,0.0,0.00390625,0.00390625,0.01609529153032083,9,1.0,0,0.0,0.008329454624988096,0.006076388888888888,0.006076388888888888
reduced_montage_motor_core,reduced_montage,motor_core,0.0,balanced_accuracy,secondary,9,0.7875615763546798,0.7029830322933771,-0.08457854406130272,-0.12645458982034102,-0.04270249830226443,-0.06243842364532026,-0.09642857142857142,-0.05233990147783263,0.05447871292129847,-1.5525062822884113,-4.6575188468652335,0.001628689065764192,0.0,0.00390625,0.00390625,0.053338398491634915,9,1.0,0,0.0,0.0026825466965527873,0.006076388888888888,0.006076388888888888
reduced_montage_motor_core,reduced_montage,motor_core,0.0,brier_score,calibration,9,0.14136796024903958,0.18011732653260132,0.038749366283561744,0.006676651350998791,0.0708220812161247,0.035674617269740416,0.02557180138900439,0.049325293386572405,0.04172505301651162,0.9286834523188664,2.7860503569565993,0.02370227105924607,3.0,0.01953125,0.1796875,0.6321805002161934,7,0.7777777777777778,2,0.2222222222222222,0.0331831794829445,0.02734375,0.20124999999999998
reduced_montage_motor_core,reduced_montage,motor_core,0.0,ece,calibration,9,0.12126379577533984,0.11780827580752577,-0.00345551996781408,-0.046332043206544646,0.03942100327091648,0.0183968326596744,-0.034356963028586096,0.039535467275754105,0.055780285799358835,-0.06194876771057704,-0.18584630313173114,0.8571910671426842,22.0,1.0,1.0,0.33212489039582316,5,0.5555555555555556,4,0.4444444444444444,0.8571910671426842,1.0,1.0
reduced_montage_motor_extended,reduced_montage,motor_extended,0.0,roc_auc,primary,9,0.8414491440650775,0.8054111696204442,-0.036037974444633226,-0.08536491379097072,0.013288964901704274,-0.008196025140139396,-0.03111941566162746,-0.0007643961270595856,0.0641719656005347,-0.5615843944841382,-1.6847531834524148,0.13052806157919145,7.0,0.07421875,0.1796875,0.0012534610651538081,7,0.7777777777777778,2,0.2222222222222222,0.15890372713988524,0.09035326086956522,0.20124999999999998
reduced_montage_motor_extended,reduced_montage,motor_extended,0.0,balanced_accuracy,secondary,9,0.7875615763546798,0.7519020251778872,-0.03565955117679257,-0.07139338431865308,7.428196506793078e-05,-0.01798029556650249,-0.03916256157635478,-0.010344827586207028,0.04648799097495558,-0.7670701707889118,-2.301210512366736,0.050375551827114576,2.0,0.01171875,0.0390625,0.008331500373583304,8,0.8888888888888888,1,0.1111111111111111,0.06716740243615277,0.01726973684210526,0.0546875
reduced_montage_motor_extended,reduced_montage,motor_extended,0.0,brier_score,calibration,9,0.14136796024903958,0.15582344113240587,0.014455480883366302,-0.010113437994625754,0.03902439976135836,0.0058582873777701105,0.0010608721025741064,0.0163076923703014,0.03196297678254181,0.45225702792681965,1.356771083780459,0.21189585141010567,9.0,0.12890625,0.1796875,0.003182849897645905,7,0.7777777777777778,2,0.2222222222222222,0.23732335357931833,0.144375,0.20124999999999998
reduced_montage_motor_extended,reduced_montage,motor_extended,0.0,ece,calibration,9,0.12126379577533984,0.11667735849261371,-0.0045864372827261225,-0.025006494655206005,0.01583362008975376,-0.004174803359632995,-0.018603355963124485,0.014730782708654099,0.026565508353702878,-0.17264632099866573,-0.5179389629959972,0.6185157626196822,18.0,0.65234375,1.0,0.7021959041733039,4,0.4444444444444444,5,0.5555555555555556,0.6414237538278186,0.6765046296296297,1.0
