dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,session_train,session_test
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.1,5,22,2,0.5,0.6325802615933412,0.49992786042429654,0.49994355380235656,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.1,6,22,2,0.7068965517241379,0.8287752675386445,0.1836595149407708,0.16277870153491625,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.1,7,22,2,0.5,0.7681331747919145,0.49455606232290233,0.49690372430932356,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.1,8,22,2,0.7413793103448276,0.8656361474435197,0.15382226529572132,0.13491297759211102,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.1,9,22,2,0.5862068965517242,0.8061831153388823,0.3959397797261388,0.42163152582952335,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.2,0,22,4,0.5,0.7063020214030915,0.4999834326203468,0.4999913071088199,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.2,1,22,4,0.603448275862069,0.7146254458977408,0.2185924328453354,0.09443904416215995,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.2,2,22,4,0.5517241379310345,0.8085612366230678,0.27935192009461435,0.28807533131118,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.2,3,22,4,0.6724137931034483,0.8466111771700356,0.22552500783230983,0.2332978135796593,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.2,4,22,4,0.5,0.7491082045184304,0.46375723525397544,0.47412051198047034,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.2,5,22,4,0.7068965517241379,0.826397146254459,0.1762861238776089,0.13101537442949682,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.2,6,22,4,0.5,0.8287752675386445,0.27188690965866297,0.307602932609733,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.2,7,22,4,0.5344827586206896,0.5778834720570749,0.369704890908113,0.36102139379952025,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.2,8,22,4,0.5862068965517242,0.6099881093935791,0.26251322557660306,0.17513767816632198,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.2,9,22,4,0.5,0.72294887039239,0.44235316738342867,0.4520526415977508,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.3,0,22,7,0.5,0.7074910820451843,0.46628368467212045,0.4772286985242309,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.3,1,22,7,0.5,0.6908442330558859,0.3785849097904759,0.3934264111120719,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.3,2,22,7,0.5,0.5945303210463734,0.45667589574179085,0.4596517719597838,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.3,3,22,7,0.5,0.5315101070154578,0.49980628228985763,0.4998110647362628,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.3,4,22,7,0.5,0.7871581450653984,0.44553111010855956,0.4555711117641723,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.3,5,22,7,0.5,0.544589774078478,0.4957328777221649,0.4959089819785442,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.3,6,22,7,0.6206896551724138,0.8489892984542211,0.2868215069094791,0.3276294489641213,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.3,7,22,7,0.5,0.7693222354340071,0.38470605018684817,0.403679097269077,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.3,8,22,7,0.5,0.6516052318668253,0.40862264840962703,0.41564395983795027,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.3,9,22,7,0.5,0.7241379310344828,0.481475810336644,0.48789016293949533,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.5,0,22,11,0.5,0.8204518430439953,0.498403785135639,0.4991554064167102,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.5,1,22,11,0.5,0.5338882282996433,0.49996865259752343,0.4999722218797769,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.5,2,22,11,0.5,0.7431629013079667,0.33385914289281504,0.34132013085628904,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.5,3,22,11,0.5,0.5992865636147444,0.49999039640313486,0.4999921074820729,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.5,4,22,11,0.5,0.7954815695600476,0.49999996928034834,0.49999998411575286,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.5,5,22,11,0.5,0.7193816884661118,0.49931427457777955,0.4995102334234939,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.5,6,22,11,0.5,0.633769322235434,0.41805084097123923,0.42323492519030564,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.5,7,22,11,0.5,0.633769322235434,0.3984668377700263,0.4015060608780524,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.5,8,22,11,0.5,0.5338882282996433,0.4972127931091847,0.49744258989649703,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,2,0.5,9,22,11,0.5,0.6825208085612366,0.49977790093824875,0.49981558859710473,,,
BNCI2014-001,1,csp_lda,clean,all_channels,3,0.0,0,22,0,0.7931034482758621,0.9322235434007135,0.1056107018401482,0.137537020483412,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.1,0,22,2,0.5,0.8133174791914388,0.4288442390220021,0.45511394381685366,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.1,1,22,2,0.5,0.6587395957193817,0.49978018832187837,0.4998640444202461,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.1,2,22,2,0.7241379310344828,0.8703923900118906,0.19203508450104356,0.17464989830791505,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.1,3,22,2,0.5,0.5885850178359097,0.4999998116152905,0.49999983193297376,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.1,4,22,2,0.5,0.6016646848989299,0.4839937864706949,0.487457314374921,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.1,5,22,2,0.5,0.8573127229488704,0.48479546496593207,0.4913784278723423,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.1,6,22,2,0.5,0.8038049940546966,0.49799060384320326,0.4989557102869224,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.1,7,22,2,0.6896551724137931,0.8180737217598097,0.18484199430642861,0.1421669437469527,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.1,8,22,2,0.7413793103448276,0.845422116527943,0.18404528847286675,0.1782619056780806,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.1,9,22,2,0.5,0.8049940546967895,0.49982110039109817,0.4999040855627189,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,0,22,4,0.5,0.6171224732461356,0.4999980150330607,0.49999852007345713,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,1,22,4,0.5,0.8501783590963139,0.4999999825237261,0.4999999905946679,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,2,22,4,0.6551724137931034,0.8870392390011891,0.22660001546965486,0.2607094742964489,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,3,22,4,0.5,0.6646848989298454,0.4999999556884377,0.49999996805523944,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,4,22,4,0.5344827586206896,0.8002378121284186,0.3139830715868897,0.33821767145734993,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,5,22,4,0.5,0.812128418549346,0.3788748385120162,0.4068698324507505,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,6,22,4,0.5,0.8038049940546969,0.4996484105791923,0.49981291593945276,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,7,22,4,0.5,0.7158145065398336,0.4839618395611006,0.4872111745256886,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,8,22,4,0.603448275862069,0.8632580261593341,0.21725179379739962,0.2438745123524493,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.2,9,22,4,0.5,0.9215219976218787,0.499521456149399,0.49974838380491055,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,0,22,7,0.5,0.7074910820451844,0.49539563542547527,0.4970172028796356,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,1,22,7,0.5,0.6670630202140309,0.49999954293297827,0.4999995697523924,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,2,22,7,0.5,0.5196195005945303,0.499968220116294,0.49996559273529473,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,3,22,7,0.5,0.8038049940546967,0.4918689110688251,0.4943121822171949,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,4,22,7,0.5,0.460166468489893,0.4969489986665603,0.49719706923569884,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,5,22,7,0.5,0.5862068965517242,0.4999928471981459,0.4999935270758904,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,6,22,7,0.5,0.49702734839476814,0.4418102644719549,0.4373915712590325,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,7,22,7,0.5,0.6254458977407849,0.4999991302584345,0.499999371504149,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,8,22,7,0.5,0.7538644470868014,0.49453196772510755,0.49707371669915534,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.3,9,22,7,0.5,0.83115338882283,0.4484315803897825,0.4627404848333566,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,0,22,11,0.5344827586206896,0.699167657550535,0.3216541388531416,0.3251453192418886,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,1,22,11,0.5,0.8335315101070155,0.4999307891909199,0.4999569763561547,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,2,22,11,0.7413793103448276,0.7847800237812128,0.18661916235803241,0.1845708718854649,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,3,22,11,0.5,0.6099881093935791,0.4999960321308989,0.4999969494992105,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,4,22,11,0.5,0.5695600475624257,0.49999999960759484,0.4999999995843315,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,5,22,11,0.5,0.7621878715814507,0.49998975753511266,0.4999938468897713,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,6,22,11,0.5,0.7146254458977408,0.4981034987922772,0.498598639414938,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,7,22,11,0.5,0.5434007134363852,0.4999999877479267,0.49999998535456036,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,8,22,11,0.6379310344827587,0.6087990487514863,0.2522018380170848,0.17264807943507668,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,3,0.5,9,22,11,0.5,0.727705112960761,0.49999999952852575,0.49999999967239916,,,
BNCI2014-001,1,csp_lda,clean,all_channels,4,0.0,0,22,0,0.9113300492610837,0.9605911330049262,0.07644509096771097,0.07449564856619678,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,0,22,2,0.5,0.8768472906403941,0.508771503870419,0.5087717027873394,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,1,22,2,0.7697044334975369,0.8694581280788177,0.15319586609163235,0.10641591923312985,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,2,22,2,0.750615763546798,0.8780788177339901,0.17623637132563233,0.1805875966952038,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,3,22,2,0.5,0.8115763546798029,0.4843497500090112,0.48742095060451907,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,4,22,2,0.5,0.8903940886699507,0.507910932528928,0.5082912527561463,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,5,22,2,0.5862068965517242,0.9408866995073892,0.3265173128700661,0.3813069333508079,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,6,22,2,0.5,0.7401477832512315,0.5034846925123647,0.5048985728602227,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,7,22,2,0.5,0.9236453201970443,0.5085256767192629,0.5086459232453207,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,8,22,2,0.5,0.9100985221674878,0.4332098194633993,0.4638232789510426,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.1,9,22,2,0.5,0.7549261083743842,0.5087717667673464,0.5087718351168984,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,0,22,4,0.5357142857142857,0.812807881773399,0.37309512018673346,0.4066558794882732,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,1,22,4,0.5,0.5825123152709359,0.40780033326633885,0.41620911296027896,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,2,22,4,0.5,0.853448275862069,0.5087713042833354,0.5087715798194538,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,3,22,4,0.5,0.8571428571428572,0.44675243522785535,0.46518675805300796,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,4,22,4,0.5,0.8214285714285715,0.49121883748153505,0.49122282388634353,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,5,22,4,0.5,0.7376847290640395,0.508771925025181,0.5087719268505224,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,6,22,4,0.5,0.8940886699507389,0.45496497593366647,0.47096543397662705,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,7,22,4,0.5,0.8916256157635468,0.5087699399588167,0.5087708329734232,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,8,22,4,0.5,0.7130541871921182,0.5087348161831025,0.5087470260570264,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.2,9,22,4,0.5535714285714286,0.8399014778325122,0.36882402353172444,0.4052491332018253,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,0,22,7,0.5,0.5701970443349753,0.5087707587844559,0.5087708465429429,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,1,22,7,0.5,0.8275862068965518,0.461055750208435,0.47347008224320053,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,2,22,7,0.5178571428571429,0.7672413793103449,0.4044255829896596,0.42389639513537236,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,3,22,7,0.5,0.6403940886699508,0.5087404577425844,0.5087481620286198,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,4,22,7,0.7389162561576355,0.854679802955665,0.17659887612820932,0.24513508802514844,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,5,22,7,0.5,0.5578817733990148,0.5038086643729879,0.5041131957602706,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,6,22,7,0.5,0.8879310344827587,0.5010486362589256,0.5043273920624038,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,7,22,7,0.5344827586206896,0.7967980295566502,0.27958272036677556,0.2766824865108236,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,8,22,7,0.6077586206896552,0.7746305418719213,0.2808300814272663,0.30111416007790265,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.3,9,22,7,0.5,0.7635467980295566,0.4142064303611829,0.44299394988949103,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,0,22,11,0.5,0.7438423645320197,0.44856276123313354,0.45992944675289227,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,1,22,11,0.5,0.6527093596059114,0.4891281329865123,0.4893670143651552,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,2,22,11,0.5166256157635468,0.6071428571428571,0.30795374068874426,0.26429207539479177,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,3,22,11,0.5,0.7192118226600984,0.49075110522340115,0.49361498724900216,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,4,22,11,0.5,0.7118226600985221,0.44713102702417384,0.45735630700654745,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,5,22,11,0.5178571428571429,0.6945812807881774,0.36606524875137825,0.3823471167682835,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,6,22,11,0.5,0.5394088669950738,0.5075915318667693,0.5076164926575379,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,7,22,11,0.5,0.5591133004926109,0.5082895811269733,0.508320237915237,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,8,22,11,0.5,0.7573891625615764,0.45928924704288304,0.4692100244839521,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,4,0.5,9,22,11,0.5,0.7007389162561576,0.49120813955134346,0.49121455561660265,,,
BNCI2014-001,1,csp_lda,clean,all_channels,5,0.0,0,22,0,0.8257389162561577,0.9433497536945813,0.10868622593983877,0.11178338293658627,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,0,22,2,0.8577586206896552,0.9421182266009852,0.11578586218768348,0.15557562504013003,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,1,22,2,0.5,0.9568965517241379,0.44776983728121456,0.47280217402461194,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,2,22,2,0.5,0.7130541871921182,0.49122474106804676,0.49122590805837296,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,3,22,2,0.5,0.729064039408867,0.491124402727854,0.4911515887437113,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,4,22,2,0.5,0.8152709359605911,0.44128793853616366,0.45644022831061243,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,5,22,2,0.5,0.8780788177339901,0.5085072911068299,0.5086389338160462,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,6,22,2,0.5,0.7142857142857143,0.503827439133596,0.5060012037130888,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,7,22,2,0.5517241379310345,0.8041871921182266,0.4325116773767536,0.4573205061761211,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,8,22,2,0.6071428571428571,0.9125615763546798,0.303398121813332,0.35069936134247126,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.1,9,22,2,0.6071428571428571,0.895320197044335,0.2461539135595328,0.27889519318839245,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,0,22,4,0.5,0.7253694581280788,0.49122806530920937,0.49122806756971943,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,1,22,4,0.5,0.7352216748768473,0.49122796364826055,0.4912279999684853,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,2,22,4,0.520935960591133,0.6748768472906405,0.259254422185586,0.2415196196108623,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,3,22,4,0.5,0.7426108374384236,0.4912273783417424,0.4912276862660737,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,4,22,4,0.5,0.874384236453202,0.4911961923002028,0.4912112339491408,,,
BNCI2014-001,1,csp_lda,channel_dropout,all_channels,5,0.2,5,22,4,0.5,0.874384236453202,0.4905386419670375,0.49081460966255736,,,
