dataset,subject,pipeline,stressor,montage,dropout_fraction,region,roc_auc,balanced_accuracy,brier_score,ece,n_channels,n_dropped_channels
PhysionetMotorImagery,27,csp_lda,channel_dropout,all_channels,0.3,,0.591,0.4895,0.4601275961604508,0.4767534014616007,64,19.0
PhysionetMotorImagery,27,csp_lda,channel_dropout,all_channels,0.5,,0.5655,0.493,0.4776859534096136,0.4868106457181655,64,32.0
PhysionetMotorImagery,27,csp_lda,clean,all_channels,0.0,,0.51,0.49,0.3677927427966837,0.4470404469141089,64,0.0
PhysionetMotorImagery,27,csp_lda,reduced_montage,motor_core,0.0,,0.55,0.54,0.280895912081126,0.3761484594494355,3,0.0
PhysionetMotorImagery,27,csp_lda,reduced_montage,motor_extended,0.0,,0.6599999999999999,0.645,0.2744054355574081,0.2975778316454461,9,0.0
PhysionetMotorImagery,27,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.5599999999999999,0.5349999999999999,0.3837014995798466,0.4341093951201887,64,3.0
PhysionetMotorImagery,27,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.5599999999999999,0.51,0.4383568755510162,0.4784677590043961,64,9.0
PhysionetMotorImagery,27,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.49,0.4599999999999999,0.4581044206757944,0.491966987072189,64,9.0
PhysionetMotorImagery,28,csp_lda,channel_dropout,all_channels,0.1,,0.418,0.49,0.4661961855665418,0.4886572114089208,64,6.0
PhysionetMotorImagery,28,csp_lda,channel_dropout,all_channels,0.2,,0.417,0.5005,0.4542710043861907,0.4674080674059629,64,13.0
PhysionetMotorImagery,28,csp_lda,channel_dropout,all_channels,0.3,,0.419,0.494,0.4669844672703181,0.4807374042550052,64,19.0
PhysionetMotorImagery,28,csp_lda,channel_dropout,all_channels,0.5,,0.465,0.4915,0.4736691310288013,0.479849831383416,64,32.0
PhysionetMotorImagery,28,csp_lda,clean,all_channels,0.0,,0.48,0.48,0.407872088345767,0.4749996091756063,64,0.0
PhysionetMotorImagery,28,csp_lda,reduced_montage,motor_core,0.0,,0.6300000000000001,0.495,0.2711151454569648,0.3287203912250288,3,0.0
PhysionetMotorImagery,28,csp_lda,reduced_montage,motor_extended,0.0,,0.48,0.5,0.3613723067429458,0.4456304588277638,9,0.0
PhysionetMotorImagery,28,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.37,0.49,0.4030536613387919,0.4543828845544139,64,3.0
PhysionetMotorImagery,28,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.51,0.505,0.3878023839228945,0.4419269513369129,64,9.0
PhysionetMotorImagery,28,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.51,0.55,0.4219881499874566,0.4655790529637976,64,9.0
PhysionetMotorImagery,29,csp_lda,channel_dropout,all_channels,0.1,,0.8615,0.6015,0.4000762692707827,0.4127372246719972,64,6.0
PhysionetMotorImagery,29,csp_lda,channel_dropout,all_channels,0.2,,0.703,0.546,0.4495796730757254,0.4586313170123798,64,13.0
PhysionetMotorImagery,29,csp_lda,channel_dropout,all_channels,0.3,,0.6875,0.536,0.4504598966969042,0.4657078608325293,64,19.0
PhysionetMotorImagery,29,csp_lda,channel_dropout,all_channels,0.5,,0.616,0.5405,0.4582676297748842,0.4694121290242629,64,32.0
PhysionetMotorImagery,29,csp_lda,clean,all_channels,0.0,,1.0,0.96,0.0165782917224131,0.0302622629683111,64,0.0
PhysionetMotorImagery,29,csp_lda,reduced_montage,motor_core,0.0,,0.99,0.95,0.0458962481520704,0.0596540797118484,3,0.0
PhysionetMotorImagery,29,csp_lda,reduced_montage,motor_extended,0.0,,0.99,0.955,0.0317568522399299,0.0550237077300798,9,0.0
PhysionetMotorImagery,29,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.8300000000000001,0.62,0.3480070499013857,0.3791704804492527,64,3.0
PhysionetMotorImagery,29,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.76,0.5,0.4844949394960314,0.4858473468618304,64,9.0
PhysionetMotorImagery,29,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.91,0.6,0.4150735960897803,0.4360958478370458,64,9.0
PhysionetMotorImagery,30,csp_lda,channel_dropout,all_channels,0.1,,0.486,0.5015,0.4771498289673277,0.4838504042897619,64,6.0
PhysionetMotorImagery,30,csp_lda,channel_dropout,all_channels,0.2,,0.4985,0.4905,0.4496100166580528,0.4685624842178565,64,13.0
PhysionetMotorImagery,30,csp_lda,channel_dropout,all_channels,0.3,,0.4445,0.505,0.4664097848972749,0.4698841401062005,64,19.0
PhysionetMotorImagery,30,csp_lda,channel_dropout,all_channels,0.5,,0.4635,0.5045000000000001,0.4770441209629507,0.4876309716342607,64,32.0
PhysionetMotorImagery,30,csp_lda,clean,all_channels,0.0,,0.4199999999999999,0.385,0.3529297913540437,0.4254981073676551,64,0.0
PhysionetMotorImagery,30,csp_lda,reduced_montage,motor_core,0.0,,0.2699999999999999,0.31,0.2903298133928302,0.2994619857457606,3,0.0
PhysionetMotorImagery,30,csp_lda,reduced_montage,motor_extended,0.0,,0.42,0.435,0.3483063052712926,0.4007723937144861,9,0.0
PhysionetMotorImagery,30,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.43,0.485,0.4424122260282774,0.4321940829332639,64,3.0
PhysionetMotorImagery,30,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.45,0.515,0.3984745917871656,0.4219125411942269,64,9.0
PhysionetMotorImagery,30,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.53,0.485,0.5113460296877502,0.5180332659639901,64,9.0
PhysionetMotorImagery,31,csp_lda,channel_dropout,all_channels,0.1,,0.625,0.5185,0.4740298747041914,0.479886819117556,64,6.0
PhysionetMotorImagery,31,csp_lda,channel_dropout,all_channels,0.2,,0.589,0.5155,0.4630258207414118,0.4720315507514716,64,13.0
PhysionetMotorImagery,31,csp_lda,channel_dropout,all_channels,0.3,,0.5585,0.4915,0.4824461198093721,0.495224093029173,64,19.0
PhysionetMotorImagery,31,csp_lda,channel_dropout,all_channels,0.5,,0.5770000000000001,0.503,0.4853561205604142,0.4925283502733635,64,32.0
PhysionetMotorImagery,31,csp_lda,clean,all_channels,0.0,,0.74,0.665,0.2847795922245998,0.3142506366659353,64,0.0
PhysionetMotorImagery,31,csp_lda,reduced_montage,motor_core,0.0,,0.9,0.765,0.1544725464052748,0.2492940120267227,3,0.0
PhysionetMotorImagery,31,csp_lda,reduced_montage,motor_extended,0.0,,0.95,0.91,0.0763833493489095,0.1149620051803393,9,0.0
PhysionetMotorImagery,31,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.54,0.465,0.5233944391436265,0.5357386868190362,64,3.0
PhysionetMotorImagery,31,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.6900000000000001,0.47,0.4961588165631562,0.5033049603059332,64,9.0
PhysionetMotorImagery,31,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.58,0.5,0.4085221919661455,0.4388313280875153,64,9.0
PhysionetMotorImagery,32,csp_lda,channel_dropout,all_channels,0.1,,0.8270000000000001,0.5755,0.387114043979024,0.4074138818822266,64,6.0
PhysionetMotorImagery,32,csp_lda,channel_dropout,all_channels,0.2,,0.6970000000000001,0.5589999999999999,0.428572688952996,0.445570543907289,64,13.0
PhysionetMotorImagery,32,csp_lda,channel_dropout,all_channels,0.3,,0.677,0.5155,0.4610401828292724,0.4701977803622263,64,19.0
PhysionetMotorImagery,32,csp_lda,channel_dropout,all_channels,0.5,,0.657,0.5185,0.4763405844411263,0.4846219228131628,64,32.0
PhysionetMotorImagery,32,csp_lda,clean,all_channels,0.0,,0.93,0.79,0.1446559284318448,0.2045102246791969,64,0.0
PhysionetMotorImagery,32,csp_lda,reduced_montage,motor_core,0.0,,0.8800000000000001,0.79,0.1331869166476738,0.2171998680538591,3,0.0
PhysionetMotorImagery,32,csp_lda,reduced_montage,motor_extended,0.0,,0.82,0.79,0.1509243291696929,0.1925873152809912,9,0.0
PhysionetMotorImagery,32,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.8699999999999999,0.58,0.3905609779343751,0.4115322767018565,64,3.0
PhysionetMotorImagery,32,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.8299999999999998,0.7,0.2811450195404265,0.3101676442054719,64,9.0
PhysionetMotorImagery,32,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.74,0.54,0.4564817270560598,0.4618712520191083,64,9.0
PhysionetMotorImagery,33,csp_lda,channel_dropout,all_channels,0.1,,0.522,0.5075,0.4469254557200417,0.47024499641252,64,6.0
PhysionetMotorImagery,33,csp_lda,channel_dropout,all_channels,0.2,,0.498,0.4865,0.4739459837052603,0.4891533033215273,64,13.0
PhysionetMotorImagery,33,csp_lda,channel_dropout,all_channels,0.3,,0.495,0.504,0.4497089948236801,0.460866158910314,64,19.0
PhysionetMotorImagery,33,csp_lda,channel_dropout,all_channels,0.5,,0.487,0.509,0.4554494319440411,0.4707662736161433,64,32.0
PhysionetMotorImagery,33,csp_lda,clean,all_channels,0.0,,0.5599999999999999,0.58,0.3517987220562517,0.3812761135213295,64,0.0
PhysionetMotorImagery,33,csp_lda,reduced_montage,motor_core,0.0,,0.8300000000000001,0.79,0.1691503929341662,0.2325191107043639,3,0.0
PhysionetMotorImagery,33,csp_lda,reduced_montage,motor_extended,0.0,,0.7,0.72,0.2307814373507624,0.2844098376640856,9,0.0
PhysionetMotorImagery,33,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.52,0.55,0.4037210898841888,0.4125729775315522,64,3.0
PhysionetMotorImagery,33,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.51,0.5,0.4239138093594509,0.4343103851574564,64,9.0
PhysionetMotorImagery,33,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.5,0.475,0.3965653915189165,0.4469671530206842,64,9.0
PhysionetMotorImagery,34,csp_lda,channel_dropout,all_channels,0.1,,0.8985,0.6245,0.3345093335279131,0.3610339326036387,64,6.0
PhysionetMotorImagery,34,csp_lda,channel_dropout,all_channels,0.2,,0.82,0.594,0.3649727205671834,0.3910205825389676,64,13.0
PhysionetMotorImagery,34,csp_lda,channel_dropout,all_channels,0.3,,0.787,0.5825,0.3993806366873158,0.4129783928642079,64,19.0
PhysionetMotorImagery,34,csp_lda,channel_dropout,all_channels,0.5,,0.7825,0.5489999999999999,0.4147721334927137,0.4307344543327384,64,32.0
PhysionetMotorImagery,34,csp_lda,clean,all_channels,0.0,,0.96,0.89,0.0707395145037185,0.1073530853120744,64,0.0
PhysionetMotorImagery,34,csp_lda,reduced_montage,motor_core,0.0,,0.96,0.8800000000000001,0.0859449903426356,0.150025923677548,3,0.0
PhysionetMotorImagery,34,csp_lda,reduced_montage,motor_extended,0.0,,0.98,0.91,0.0647503158183468,0.1254673936926798,9,0.0
PhysionetMotorImagery,34,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.76,0.505,0.4203060310849057,0.4607486153388928,64,3.0
PhysionetMotorImagery,34,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.94,0.625,0.3605011989158693,0.3844896581762132,64,9.0
PhysionetMotorImagery,34,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.74,0.58,0.3635285295927366,0.4237453977402505,64,9.0
PhysionetMotorImagery,35,csp_lda,channel_dropout,all_channels,0.1,,0.6285000000000001,0.508,0.4631044162000028,0.4687202236021577,64,6.0
PhysionetMotorImagery,35,csp_lda,channel_dropout,all_channels,0.2,,0.588,0.52,0.4602725235905766,0.4672243776274258,64,13.0
PhysionetMotorImagery,35,csp_lda,channel_dropout,all_channels,0.3,,0.5885,0.504,0.484400897298742,0.4870413258630375,64,19.0
PhysionetMotorImagery,35,csp_lda,channel_dropout,all_channels,0.5,,0.585,0.5025,0.4776373352181564,0.4815022818722651,64,32.0
PhysionetMotorImagery,35,csp_lda,clean,all_channels,0.0,,0.86,0.825,0.1658237166931173,0.217932571664034,64,0.0
PhysionetMotorImagery,35,csp_lda,reduced_montage,motor_core,0.0,,0.6799999999999999,0.58,0.2469572647155233,0.2839203057066798,3,0.0
PhysionetMotorImagery,35,csp_lda,reduced_montage,motor_extended,0.0,,0.7899999999999999,0.685,0.2111125243777315,0.2978133096565635,9,0.0
PhysionetMotorImagery,35,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.8300000000000001,0.5549999999999999,0.3772088517707192,0.3987935494961444,64,3.0
PhysionetMotorImagery,35,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.68,0.62,0.3513644134475912,0.3668424314088916,64,9.0
PhysionetMotorImagery,35,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.86,0.6950000000000001,0.2774975598271434,0.3100820862140954,64,9.0
PhysionetMotorImagery,36,csp_lda,channel_dropout,all_channels,0.1,,0.476,0.494,0.5115789802734446,0.5273349258364461,64,6.0
PhysionetMotorImagery,36,csp_lda,channel_dropout,all_channels,0.2,,0.473,0.499,0.5413529831256162,0.5452423812990236,64,13.0
PhysionetMotorImagery,36,csp_lda,channel_dropout,all_channels,0.3,,0.5219999999999999,0.5025,0.5349103327182746,0.5363661772684155,64,19.0
PhysionetMotorImagery,36,csp_lda,channel_dropout,all_channels,0.5,,0.4835,0.496,0.538638146899062,0.5410635487060061,64,32.0
PhysionetMotorImagery,36,csp_lda,clean,all_channels,0.0,,0.47,0.48,0.4222616952994508,0.491830223750638,64,0.0
PhysionetMotorImagery,36,csp_lda,reduced_montage,motor_core,0.0,,0.5900000000000001,0.625,0.2558874136589307,0.3576972929830268,3,0.0
PhysionetMotorImagery,36,csp_lda,reduced_montage,motor_extended,0.0,,0.3699999999999999,0.4,0.40560332738682,0.538392651978716,9,0.0
PhysionetMotorImagery,36,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.4800000000000001,0.5,0.5553381578409502,0.5553490263501841,64,3.0
PhysionetMotorImagery,36,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.52,0.515,0.4871431701716129,0.4961454433958122,64,9.0
PhysionetMotorImagery,36,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.53,0.5,0.5328734171180575,0.5330018849342522,64,9.0
PhysionetMotorImagery,37,csp_lda,channel_dropout,all_channels,0.1,,0.408,0.491,0.4935636255789845,0.5101951075852041,64,6.0
PhysionetMotorImagery,37,csp_lda,channel_dropout,all_channels,0.2,,0.483,0.482,0.509310168713091,0.5145936978224939,64,13.0
PhysionetMotorImagery,37,csp_lda,channel_dropout,all_channels,0.3,,0.415,0.494,0.5038254635774985,0.5044896466011886,64,19.0
PhysionetMotorImagery,37,csp_lda,channel_dropout,all_channels,0.5,,0.4539999999999999,0.4875,0.5058499070212215,0.5176283971677555,64,32.0
PhysionetMotorImagery,37,csp_lda,clean,all_channels,0.0,,0.38,0.395,0.3646223936123688,0.3834328260255544,64,0.0
PhysionetMotorImagery,37,csp_lda,reduced_montage,motor_core,0.0,,0.47,0.415,0.3179639134644446,0.3828679563197704,3,0.0
PhysionetMotorImagery,37,csp_lda,reduced_montage,motor_extended,0.0,,0.2999999999999999,0.365,0.469567145176813,0.5246716743312219,9,0.0
PhysionetMotorImagery,37,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.4599999999999999,0.475,0.4740423307944767,0.5189419330082244,64,3.0
PhysionetMotorImagery,37,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.37,0.4549999999999999,0.4204449404652971,0.4661151305645485,64,9.0
PhysionetMotorImagery,37,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.38,0.48,0.5244567584367926,0.5289450521515275,64,9.0
PhysionetMotorImagery,38,csp_lda,channel_dropout,all_channels,0.1,,0.445,0.5015,0.4571379241973819,0.4768909892171829,64,6.0
PhysionetMotorImagery,38,csp_lda,channel_dropout,all_channels,0.2,,0.4469999999999999,0.4995,0.4621326688328336,0.4717878508218217,64,13.0
PhysionetMotorImagery,38,csp_lda,channel_dropout,all_channels,0.3,,0.4679999999999999,0.5025,0.4693790671473744,0.4807746001416846,64,19.0
PhysionetMotorImagery,38,csp_lda,channel_dropout,all_channels,0.5,,0.457,0.4915,0.4716947522998946,0.4775062853665066,64,32.0
PhysionetMotorImagery,38,csp_lda,clean,all_channels,0.0,,0.4599999999999999,0.45,0.4415999234834428,0.4998558804763681,64,0.0
PhysionetMotorImagery,38,csp_lda,reduced_montage,motor_core,0.0,,0.37,0.385,0.303893166820116,0.3325821206601436,3,0.0
PhysionetMotorImagery,38,csp_lda,reduced_montage,motor_extended,0.0,,0.2799999999999999,0.395,0.4752592767263355,0.5525177868338649,9,0.0
PhysionetMotorImagery,38,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.4,0.495,0.4833697481270375,0.4893039074307778,64,3.0
PhysionetMotorImagery,38,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.42,0.505,0.4607130514203325,0.4976652766351135,64,9.0
PhysionetMotorImagery,38,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.43,0.45,0.479836288820018,0.5162047676830067,64,9.0
PhysionetMotorImagery,39,csp_lda,channel_dropout,all_channels,0.1,,0.597,0.5005,0.4568502303268788,0.4773087668117262,64,6.0
PhysionetMotorImagery,39,csp_lda,channel_dropout,all_channels,0.2,,0.5720000000000001,0.514,0.4751356136153946,0.4897823214513249,64,13.0
PhysionetMotorImagery,39,csp_lda,channel_dropout,all_channels,0.3,,0.555,0.4885,0.4984906166308384,0.5103459956872993,64,19.0
PhysionetMotorImagery,39,csp_lda,channel_dropout,all_channels,0.5,,0.5315,0.5055,0.4954330230956774,0.5132898568340171,64,32.0
PhysionetMotorImagery,39,csp_lda,clean,all_channels,0.0,,0.6300000000000001,0.63,0.3222868922839191,0.3767541876103675,64,0.0
PhysionetMotorImagery,39,csp_lda,reduced_montage,motor_core,0.0,,0.37,0.445,0.3192323859261459,0.3040762612430138,3,0.0
PhysionetMotorImagery,39,csp_lda,reduced_montage,motor_extended,0.0,,0.51,0.54,0.3403437999340377,0.4244691442873184,9,0.0
PhysionetMotorImagery,39,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.79,0.52,0.4553493579280325,0.466452468957529,64,3.0
PhysionetMotorImagery,39,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.53,0.52,0.4403189081774751,0.4709474367654644,64,9.0
PhysionetMotorImagery,39,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.5900000000000001,0.5549999999999999,0.3632018196823506,0.3928116544956077,64,9.0
PhysionetMotorImagery,40,csp_lda,channel_dropout,all_channels,0.1,,0.7945,0.617,0.3466960204831946,0.3663972639341873,64,6.0
PhysionetMotorImagery,40,csp_lda,channel_dropout,all_channels,0.2,,0.7175,0.584,0.3847780338224502,0.3976706335869142,64,13.0
PhysionetMotorImagery,40,csp_lda,channel_dropout,all_channels,0.3,,0.5935,0.512,0.4528002446931285,0.457783092040572,64,19.0
PhysionetMotorImagery,40,csp_lda,channel_dropout,all_channels,0.5,,0.62,0.524,0.4682757334382845,0.4717076627896205,64,32.0
PhysionetMotorImagery,40,csp_lda,clean,all_channels,0.0,,0.82,0.8099999999999999,0.1495863000914509,0.1562577184703006,64,0.0
PhysionetMotorImagery,40,csp_lda,reduced_montage,motor_core,0.0,,0.4899999999999999,0.43,0.318334029211925,0.3990444651398829,3,0.0
PhysionetMotorImagery,40,csp_lda,reduced_montage,motor_extended,0.0,,0.54,0.5650000000000001,0.3357749127760189,0.3984877740955737,9,0.0
PhysionetMotorImagery,40,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.85,0.655,0.2592893422860255,0.2877185194342709,64,3.0
PhysionetMotorImagery,40,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.8300000000000001,0.5650000000000001,0.423972845813278,0.4421299646389841,64,9.0
PhysionetMotorImagery,40,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.8400000000000001,0.75,0.2242994743923166,0.2435514305404481,64,9.0
PhysionetMotorImagery,41,csp_lda,channel_dropout,all_channels,0.1,,0.4785,0.503,0.4696632317176106,0.4835724477917215,64,6.0
PhysionetMotorImagery,41,csp_lda,channel_dropout,all_channels,0.2,,0.528,0.497,0.4774284743784062,0.4884146931386846,64,13.0
PhysionetMotorImagery,41,csp_lda,channel_dropout,all_channels,0.3,,0.4765,0.4985,0.4985085998366376,0.5052128917414582,64,19.0
PhysionetMotorImagery,41,csp_lda,channel_dropout,all_channels,0.5,,0.5105,0.488,0.5077498329667182,0.5132042774206377,64,32.0
PhysionetMotorImagery,41,csp_lda,clean,all_channels,0.0,,0.5900000000000001,0.515,0.3827305527715417,0.4343848910047987,64,0.0
PhysionetMotorImagery,41,csp_lda,reduced_montage,motor_core,0.0,,0.52,0.545,0.2866311822773075,0.2904948760699781,3,0.0
PhysionetMotorImagery,41,csp_lda,reduced_montage,motor_extended,0.0,,0.65,0.525,0.2954029957599722,0.382781934258574,9,0.0
PhysionetMotorImagery,41,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.52,0.5,0.5332539299590188,0.5332935949131649,64,3.0
PhysionetMotorImagery,41,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.48,0.475,0.4844240780123247,0.4915453025384095,64,9.0
PhysionetMotorImagery,41,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.43,0.425,0.5668302367426047,0.5806415364028106,64,9.0
PhysionetMotorImagery,42,csp_lda,channel_dropout,all_channels,0.1,,0.784,0.568,0.4052246936247721,0.4257268298012118,64,6.0
PhysionetMotorImagery,42,csp_lda,channel_dropout,all_channels,0.2,,0.7375,0.5535,0.4180245088249925,0.4382864804844619,64,13.0
PhysionetMotorImagery,42,csp_lda,channel_dropout,all_channels,0.3,,0.7065,0.518,0.4617860894373757,0.4708953243647645,64,19.0
PhysionetMotorImagery,42,csp_lda,channel_dropout,all_channels,0.5,,0.599,0.508,0.4620989769034856,0.4758120008621359,64,32.0
PhysionetMotorImagery,42,csp_lda,clean,all_channels,0.0,,0.97,0.975,0.028314220327009,0.0436959199184221,64,0.0
PhysionetMotorImagery,42,csp_lda,reduced_montage,motor_core,0.0,,0.9,0.8699999999999999,0.1066857611298338,0.1543396991435489,3,0.0
PhysionetMotorImagery,42,csp_lda,reduced_montage,motor_extended,0.0,,0.98,0.89,0.071825443755639,0.1138300043932154,9,0.0
PhysionetMotorImagery,42,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.82,0.5,0.4888888735216506,0.4888888812045991,64,3.0
PhysionetMotorImagery,42,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.9,0.52,0.4660526377227196,0.475629336091544,64,9.0
PhysionetMotorImagery,42,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.92,0.5900000000000001,0.400445909143766,0.4213188691656818,64,9.0
PhysionetMotorImagery,43,csp_lda,channel_dropout,all_channels,0.1,,0.83,0.618,0.3566096673150842,0.3787298680474509,64,6.0
PhysionetMotorImagery,43,csp_lda,channel_dropout,all_channels,0.2,,0.768,0.5425,0.4302932711249823,0.4468376626439225,64,13.0
PhysionetMotorImagery,43,csp_lda,channel_dropout,all_channels,0.3,,0.685,0.5365,0.4364238818737035,0.459100038958889,64,19.0
PhysionetMotorImagery,43,csp_lda,channel_dropout,all_channels,0.5,,0.617,0.5315,0.4561623014221719,0.4712608851153784,64,32.0
PhysionetMotorImagery,43,csp_lda,clean,all_channels,0.0,,0.95,0.79,0.1381555607498178,0.1937776311852357,64,0.0
PhysionetMotorImagery,43,csp_lda,reduced_montage,motor_core,0.0,,0.8800000000000001,0.75,0.149909027439282,0.2613877650703491,3,0.0
PhysionetMotorImagery,43,csp_lda,reduced_montage,motor_extended,0.0,,0.8300000000000001,0.6599999999999999,0.1839780811798795,0.26777447879897,9,0.0
PhysionetMotorImagery,43,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.89,0.735,0.2260639658974827,0.2614428411155755,64,3.0
PhysionetMotorImagery,43,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.8,0.65,0.3547411953155157,0.3797919876204491,64,9.0
PhysionetMotorImagery,43,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.6799999999999999,0.54,0.3854695537957977,0.4282541601476081,64,9.0
PhysionetMotorImagery,44,csp_lda,channel_dropout,all_channels,0.1,,0.561,0.52,0.428593456444797,0.4526010302623172,64,6.0
PhysionetMotorImagery,44,csp_lda,channel_dropout,all_channels,0.2,,0.563,0.519,0.4630560943982902,0.4728303299201786,64,13.0
PhysionetMotorImagery,44,csp_lda,channel_dropout,all_channels,0.3,,0.525,0.5115,0.4561496913339944,0.4714271947074795,64,19.0
PhysionetMotorImagery,44,csp_lda,channel_dropout,all_channels,0.5,,0.529,0.5205,0.4575383829537265,0.4793575925387109,64,32.0
PhysionetMotorImagery,44,csp_lda,clean,all_channels,0.0,,0.57,0.525,0.3547934553344345,0.4366876551001893,64,0.0
PhysionetMotorImagery,44,csp_lda,reduced_montage,motor_core,0.0,,0.71,0.65,0.2389316485778826,0.2856002513884703,3,0.0
PhysionetMotorImagery,44,csp_lda,reduced_montage,motor_extended,0.0,,0.69,0.675,0.2689833973726572,0.3564179035108806,9,0.0
PhysionetMotorImagery,44,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.54,0.545,0.3779192670379553,0.4064200073645841,64,3.0
PhysionetMotorImagery,44,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.57,0.53,0.3498185678881998,0.4031097765391189,64,9.0
PhysionetMotorImagery,44,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.56,0.525,0.4076483599013435,0.4232150190852778,64,9.0
PhysionetMotorImagery,45,csp_lda,channel_dropout,all_channels,0.1,,0.522,0.5035000000000001,0.4440472817775883,0.4510411990583117,64,6.0
PhysionetMotorImagery,45,csp_lda,channel_dropout,all_channels,0.2,,0.4869999999999999,0.5055,0.43514698830455,0.440088703682242,64,13.0
PhysionetMotorImagery,45,csp_lda,channel_dropout,all_channels,0.3,,0.4629999999999999,0.507,0.4333182414383795,0.4504179396814557,64,19.0
PhysionetMotorImagery,45,csp_lda,channel_dropout,all_channels,0.5,,0.4554999999999999,0.4935,0.4599538282738903,0.4657244898802276,64,32.0
PhysionetMotorImagery,45,csp_lda,clean,all_channels,0.0,,0.5700000000000001,0.5,0.3438047621375432,0.4278039865941673,64,0.0
PhysionetMotorImagery,45,csp_lda,reduced_montage,motor_core,0.0,,0.51,0.445,0.2909565605367921,0.3095668472371496,3,0.0
PhysionetMotorImagery,45,csp_lda,reduced_montage,motor_extended,0.0,,0.63,0.635,0.2550803426027799,0.346376467988242,9,0.0
PhysionetMotorImagery,45,csp_lda,region_dropout,all_channels,0.046875,midline_motor_strip,0.58,0.5,0.4312704084304544,0.4295261429513542,64,3.0
PhysionetMotorImagery,45,csp_lda,region_dropout,all_channels,0.140625,left_motor_strip,0.44,0.51,0.3602128318594174,0.3908687725707008,64,9.0
PhysionetMotorImagery,45,csp_lda,region_dropout,all_channels,0.140625,right_motor_strip,0.62,0.485,0.4644058108021585,0.4741744165316507,64,9.0
PhysionetMotorImagery,46,csp_lda,channel_dropout,all_channels,0.1,,0.539,0.504,0.4415371298947284,0.4492076054515806,64,6.0
PhysionetMotorImagery,46,csp_lda,channel_dropout,all_channels,0.2,,0.5575,0.516,0.4475667473487046,0.4512560459857561,64,13.0
PhysionetMotorImagery,46,csp_lda,channel_dropout,all_channels,0.3,,0.5115,0.501,0.4590852460368034,0.4644619056005408,64,19.0
