dataset,pipeline,metric,n_subjects,mean_slope_per_10pct_dropout,slope_ci_low,slope_ci_high,slope_sd,t_statistic_vs_zero,t_p_value_vs_zero,shapiro_p_value_slope,n_harmful_slope,pct_harmful_slope,t_p_value_vs_zero_bh_fdr
BNCI2014-001,csp_lda,balanced_accuracy,9,-0.04350596902321042,-0.060923336438639925,-0.026088601607780912,0.02265915374937621,-5.760052141101003,0.00042408380680483666,0.4243820251798056,9,1.0,0.00042408380680483666
BNCI2014-001,csp_lda,brier_score,9,0.04898533625248655,0.038518088178417384,0.059452584326555716,0.01361738417673188,10.79179428664166,4.7922825548073764e-06,0.3421172196862474,9,1.0,9.584565109614753e-06
BNCI2014-001,csp_lda,ece,9,0.05118307992597292,0.04448840977759789,0.05787775007434796,0.008709442510755488,17.630203034040047,1.0950143780042328e-07,0.7359037065307232,9,1.0,4.3800575120169314e-07
BNCI2014-001,csp_lda,roc_auc,9,-0.041504439083214356,-0.054154924489199015,-0.028853953677229698,0.016457670495284644,-7.565670808959136,6.511462604943998e-05,0.25495080590668795,9,1.0,8.68195013992533e-05
