dataset,pipeline,metric,n_subjects,mean_slope_per_10pct_dropout,slope_ci_low,slope_ci_high,slope_sd,t_statistic_vs_zero,t_p_value_vs_zero,shapiro_p_value_slope,n_harmful_slope,pct_harmful_slope,t_p_value_vs_zero_bh_fdr
BNCI2014-001,riemann_lr,balanced_accuracy,9,-0.05522117560910664,-0.07240412269898275,-0.03803822851923053,0.022354184228322894,-7.410850923265774,7.540877496930857e-05,0.5293177942151546,9,1.0,7.540877496930857e-05
BNCI2014-001,riemann_lr,brier_score,9,0.05500408325605551,0.043361780322396154,0.06664638618971487,0.015146073793959505,10.89472110151583,4.461242376753191e-06,0.42359149961055825,9,1.0,8.922484753506382e-06
BNCI2014-001,riemann_lr,ece,9,0.05360352829451613,0.04755231075644691,0.05965474583258535,0.007872341743481046,20.42728709239699,3.45014026164536e-08,0.37226621456167924,9,1.0,1.380056104658144e-07
BNCI2014-001,riemann_lr,roc_auc,9,-0.033761106953734785,-0.04284021385913382,-0.02468200004833575,0.011811479563450826,-8.574990145571023,2.640821147985185e-05,0.8435356656228765,9,1.0,3.521094863980247e-05
